file,line,function,table,classification,reason
backend/app/services/phase3_graph_writer.py,308,Phase3GraphWriter._upsert_edge,graph_edges,SAFE,organization_id variable passed as parameter
backend/app/services/phase3_graph_writer.py,330,Phase3GraphWriter._upsert_edge,graph_edges,SAFE,organization_id variable passed as parameter
backend/app/services/phase3_graph_writer.py,832,_invalidate_stale_edges,graph_edges,SAFE,Explicit organization_id filter in SQL
backend/app/services/phase3_graph_writer.py,856,_invalidate_stale_edges,graph_edges,SAFE,Explicit organization_id filter in SQL
backend/app/services/posture_score_engine.py,123,PostureScoreEngine.__init__,posture_scores,SAFE,Explicit organization_id filter in SQL
backend/app/services/posture_score_engine.py,153,PostureScoreEngine.__init__,posture_scores,SAFE,Explicit organization_id filter in SQL
backend/app/services/posture_score_engine.py,277,PostureScoreEngine._pct_good,posture_scores,SAFE,organization_id variable passed as parameter
backend/app/services/script_generator.py,290,ScriptGenerator._get_role_assignments,role_assignments,SAFE,Explicit organization_id filter in SQL
backend/scripts/backfill_all_orgs.py,357,main,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/backfill_first_scan_orgs.py,215,main,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/benchmark_agent_blast_radius.py,92,_seed_benchmark_tenant,cloud_connections,SAFE,organization_id variable passed as parameter
backend/scripts/benchmark_agent_blast_radius.py,103,_seed_benchmark_tenant,discovery_runs,SAFE,organization_id variable passed as parameter
backend/scripts/benchmark_agent_blast_radius.py,250,<module>,azure_key_vaults,SAFE,organization_id variable passed as parameter
backend/scripts/benchmark_agent_blast_radius.py,375,_cleanup_benchmark_tenant,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/scripts/benchmark_agent_blast_radius.py,376,_cleanup_benchmark_tenant,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/benchmark_agent_blast_radius.py,376,_cleanup_benchmark_tenant,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/benchmark_agent_blast_radius.py,377,_cleanup_benchmark_tenant,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_ai_agent_test_tenant.py,195,_create_discovery_run,discovery_runs,SAFE,organization_id variable passed as parameter
backend/scripts/seed_ai_agent_test_tenant.py,286,_cleanup_previous,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,333,setup_cloud_connection,cloud_connections,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_org.py,374,clean_all,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,393,clean_all,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,413,clean_all,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,425,clean_all,settings,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,439,create_discovery_run,discovery_runs,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_org.py,791,_rbac,role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_org.py,805,_entra,entra_role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_org.py,967,_finding,security_findings,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_org.py,1130,seed_drift_reports,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,1130,seed_drift_reports,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,1203,seed_drift_reports,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,1203,seed_drift_reports,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_org.py,1273,seed_generated_remediations,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/scripts/seed_demo_org.py,1299,seed_generated_remediations,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/scripts/seed_demo_org.py,1325,seed_generated_remediations,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/scripts/seed_demo_tenant.py,282,clean_demo_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_tenant.py,293,clean_demo_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_tenant.py,297,clean_demo_data,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/scripts/seed_demo_tenant.py,309,seed_cloud_connection,cloud_connections,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,327,seed_discovery_run,discovery_runs,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,511,seed_role_assignments,role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,542,seed_role_assignments,role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,568,seed_role_assignments,entra_role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,579,seed_role_assignments,entra_role_assignments,SAFE,organization_id variable passed as parameter
backend/scripts/seed_demo_tenant.py,808,seed_security_findings,security_findings,SAFE,organization_id variable passed as parameter
backend/scripts/seed_phase3_graph.py,535,seed,graph_edges,SAFE,Explicit organization_id filter in SQL
